filepath,filename,category,text_length,total_skills,skills_found,skills_frequency,top_skills,education_info,cgpa,percentage,num_education,has_education,has_marks
../DATA/data/HR/29564653.pdf,29564653.pdf,Hr,5282,2,"excel, communication","{""excel"": 10, ""communication"": 4}","excel, communication","M | a | i | n | t | a | i | n | e | d |   | g | r | a | d | u | a | t | e |   | a | w | a | r | d |   | b | u | d | g | e | t |   | v | i | a |   | M | S |   | E | x | c | e | l | ; |   | s | t | i | p | e | n | d | , |   | t | u | i | t | i | o | n |   | a | n | d |   | f | e | e | s |   | | |   | M | a | i | n | t | a | i | n | e | d |   | g | r | a | d | u | a | t | e |   | a | w | a | r | d |   | b | u | d | g | e | t |   | v | i | a |   | M | S |   | E | x | c | e | l | ; |   | s | t | i | p | e | n | d | , |   | t | u | i | t | i | o | n |   | a | n | d |   | f | e | e | s |   | | |   | C | o | m | p | i | l | e | d |   | g | r | a | d | u | a | t | e |   | a | w | a | r | d | s |   | d | a | t | a |   | f | o | r |   | M | S |   | E | x | c | e | l |   | s | p | r | e | a | d | s | h | e | e | t |   | | |   | A | d | m | i | n | i | s | t | r | a | t | i | v | e |   | A | s | s | i | s | t | a | n | t |   | - |   | E | d | u | c | a | t | i | o | n |   | D | e | p | a | r | t | m | e | n | t |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | F | i | n | e |   | A | r | t | s |   | | |   | A | m | e | r | i | c | a | n |   | I | n | t | e | r | C | o | n | t | i | n | e | n | t | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | U | n | i | v | e | r | s | i | t | y |   | S | c | h | a | u | m | b | u | r | g | , |   | I | L |   | B | a | c | h | e | l | o | r |   | o | f |   | F | i | n | e |   | A | r | t | s |   | i | n |   | V | i | s | u | a | l |   | C | o | m | m | u | n | i | c | a | t | i | o | n |   | 2 | 0 | 1 | 0",,,408,1,0
../DATA/data/HR/30163002.pdf,30163002.pdf,Hr,4767,2,"excel, communication","{""excel"": 2, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | B | A | C | H | E | L | O | R |   | O | F |   | A | R | T | S |   | | |   | N | o | r | t | h |   | C | a | r | o | l | i | n | a |   | A | g | r | i | c | u | l | t | u | r | a | l |   | & |   | T | e | c | h | n | i | c | a | l |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y,,,87,1,0
../DATA/data/HR/30563572.pdf,30563572.pdf,Hr,5405,2,"excel, communication","{""excel"": 4, ""communication"": 3}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | C | a | l | i | f | o | r | n | i | a |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y,,,39,1,0
../DATA/data/HR/30646367.pdf,30646367.pdf,Hr,7086,1,excel,"{""excel"": 2}",excel,"P | a | y | c | h | e | x | , |   | M | a | s | t | e | r | t | a | x | , |   | A | B | R | A | , |   | T | i | m | e |   | S | t | a | r | , |   | I | n | f | o | T | r | o | n | i | c | s | , |   | S | t | o | r | e |   | M | a | s | t | e | r | , |   | D | o | m | i | n | i | o | n | , |   | Q | u | i | c | k | B | o | o | k | s |   | C | e | r | i | d | i | a | n | , |   | P | e | o | p | l | e | S | o | f | t | , |   | S | A | P | , |   | M | i | c | r | o | s | o | f | t |   | W | o | r | d | , |   | E | x | c | e | l |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | k | e | r |   | C | o | l | l | e | g | e |   | | |   | M | a | c | o | m | b |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e",,,188,1,0
../DATA/data/HR/30862904.pdf,30862904.pdf,Hr,6619,2,"project management, communication","{""project management"": 3, ""communication"": 1}","project management, communication",E | d | u | c | a | t | i | o | n |   | & |   | C | e | r | t | i | f | i | c | a | t | i | o | n |   | C | o | u | r | s | e | : |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | r | q | u | e | t | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | G | P | A | : |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | M | a | r | q | u | e | t | t | e |   | U | n | i | v | e | r | s | i | t | y,,,117,1,0
../DATA/data/HR/32308556.pdf,32308556.pdf,Hr,5290,1,communication,"{""communication"": 2}",communication,"I |   | a | m |   | d | e | d | i | c | a | t | e | d |   | t | o |   | e | v | e | r | y |   | p | r | o | j | e | c | t |   | I |   | h | a | v | e |   | w | o | r | k | e | d |   | o | n |   | w | i | t | h |   | s | t | r | o | n | g |   | u | n | d | e | r | g | r | a | d | u | a | t | e |   | a | n | d |   | g | r | a | d | u | a | t | e |   | c | r | e | d | e | n | t | i | a | l | s |   | i | n | c | l | u | d | i | n | g |   | f | i | v | e |   | y | e | a | r | s |   | e | x | p | e | r | i | e | n | c | e |   | i | n |   | A | s | s | i | s | t | i | n | g |   | | |   | o | r | g | a | n | i | z | a | t | i | o | n |   | a | s |   | n | e | e | d | e | d |   | w | i | t | h |   | m | y |   | M | a | s | t | e | r | s |   | D | e | g | r | e | e |   | i | n |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n | , |   | a | l | o | n | g |   | w | i | t | h |   | b | e | i | n | g |   | a | b | l | e |   | t | o |   | c | o | m | p | r | e | h | e | n | d |   | w | h | a | t |   | i | s |   | n | e | e | d | e | d |   | f | o | r |   | t | h | e |   | | |   | o | r | g | a | n | i | z | a | t | i | o | n |   | t | o |   | s | u | c | c | e | e | d | . |   | M | y |   | a | s | p | i | r | a | t | i | o | n |   | w | h | i | l | e |   | c | o | m | p | l | e | t | i | n | g |   | t | h | i | s |   | M | B | A |   | p | r | o | g | r | a | m |   | i | s |   | h | e | l | p | i | n | g |   | m | e |   | a | l | l | o | w |   | m | y | s | e | l | f |   | t | o |   | w | o | r | k |   | i | n |   | t | o | p |   | m | a | n | a | g | e | m | e | n | t |   | p | o | s | i | t | i | o | n | s |   | a | l | o | n | g |   | | |   | w | i | t | h |   | a | l | l | o | w | i | n | g |   | m | e |   | t | o |   | s | h | o | w |   | t | h | e |   | s | k | i | l | l | s |   | g | a | i | n | e | d |   | t | h | r | o | u | g | h |   | e | d | u | c | a | t | i | o | n | . |   | | |   | d | u | r | i | n | g |   | m | y |   | u | n | d | e | r | g | r | a | d |   | e | d | u | c | a | t | i | o | n |   | l | e | a | r | n | i | n | g |   | a | b | o | u | t |   | E | n | t | r | e | p | r | e | n | e | u | r | s | h | i | p | . |   | | |   | M | a | s | t | e | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | G | r | a | n | d |   | C | a | n | y | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | K | e | y |   | p | o | i | n | t | s |   | o | f |   | e | d | u | c | a | t | i | o | n | : |   | | |   | d | u | r | i | n | g |   | m | y |   | u | n | d | e | r | g | r | a | d |   | e | d | u | c | a | t | i | o | n |   | l | e | a | r | n | i | n | g |   | a | b | o | u | t |   | E | n | t | r | e | p | r | e | n | e | u | r | s | h | i | p | . |   | | |   | M | a | s | t | e | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | G | r | a | n | d |   | C | a | n | y | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | K | e | y |   | p | o | i | n | t | s |   | o | f |   | e | d | u | c | a | t | i | o | n | : |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | A |   | E | n | t | r | e | p | r | e | n | e | u | r | s | h | i | p | , |   | S | p | e | c | i | a | l | i | z | i | n | g |   | i | n |   | L | o | g | i | s | t | i | c | s |   | | |   | A | s | h | f | o | r | d |   | U | n | i | v | e | r | s | i | t | y | D | a | t | e | s |   | F | r | o | m |   | - |   | ( | 2 | 0 | 1 | 0 | ) |   | T | o |   | | |   | k | e | y |   | p | o | i | n | t | s |   | o | f |   | e | d | u | c | a | t | i | o | n | : |   | A | d | v | e | r | t | i | s | i | n | g |   | N | e | w |   | B | u | s | i | n | e | s | s |   | S | t | r | a | t | e | g | y |   | O | r | g | a | n | i | z | a | t | i | o | n | a | l |   | M | a | n | a | g | e | m | e | n | t |   | O | r | g | a | n | i | z | a | t | i | o | n | a | l |   | D | y | n | a | m | i | c | s |   | | |   | M | B | A |   | | |   | G | r | a | n | d |   | C | a | n | y | o | n |   | U | n | i | v | e | r | s | i | t | y",,,1042,1,0
../DATA/data/HR/32896934.pdf,32896934.pdf,Hr,5709,1,aws,"{""aws"": 2}",aws,"E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | D | e | g | r | e | e | , |   | B | S | M | / | H | R | M |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x |   | | |   | A | s | s | o | c | i | a | t | e | s |   | D | e | g | r | e | e |   | | |   | B | l | u | e |   | R | i | d | g | e |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | | |   | P | R | O | F | E | S | S | I | O | N | A | L |   | C | R | E | D | E | N | T | I | A | L | S |   | B | l | u | e |   | R | i | d | g | e |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e",,,169,1,0
../DATA/data/HR/32947778.pdf,32947778.pdf,Hr,7884,3,"aws, excel, project management","{""aws"": 1, ""excel"": 1, ""project management"": 1}","aws, excel, project management",E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | ( | B | A | ) |   | | |   | U | N | I | V | E | R | S | I | T | Y |   | O | F |   | P | H | E | O | N | I | X,,,57,1,0
../DATA/data/HR/32977530.pdf,32977530.pdf,Hr,5733,2,"communication, excel","{""communication"": 2, ""excel"": 2}","communication, excel",E | d | u | c | a | t | i | o | n |   | | |   | G | P | A | : |   | | |   | G | P | A | : |   | 3 | . | 9 | 5,,,28,1,0
../DATA/data/HR/33176873.pdf,33176873.pdf,Hr,7444,2,"excel, project management","{""excel"": 1, ""project management"": 1}","excel, project management","M | e | m | b | e | r | , |   | S | H | R | M | , |   | C | h | a | m | b | e | r |   | o | f |   | C | o | m | m | e | r | c | e | , |   | 1 | 9 | 9 | 9 |   | F | r | i | e | n | d | s |   | U | n | i | v | e | r | s | i | t | y |   | P | r | e | s | i | d | e | n | t | ' | s |   | H | o | n | o | r |   | R | o | l | l | , |   | 1 | 9 | 9 | 7 |   | F | r | i | e | n | d | s |   | U | n | i | v | e | r | s | i | t | y |   | D | e | a | n | ' | s |   | H | o | n | o | r |   | R | o | l | l | , |   | | |   | S | t | u | d | e | n | t |   | L | i | a | i | s | o | n |   | f | o | r |   | F | r | i | e | n | d | s |   | U | n | i | v | e | r | s | i | t | y |   | T | o | p | e | k | a |   | ( | m | e | m | b | e | r |   | o | f |   | M | o | t | h | e | r | - | T | o | - | M | o | t | h | e | r | , |   | m | e | m | b | e | r |   | o | f |   | t | h | e |   | T | o | p | e | k | a |   | | |   | D | e | v | e | l | p | e | d |   | S | u | p | e | r | v | i | s | o | r | y |   | E | d | u | c | a | t | i | o | n | , |   | S | H | R | O |   | W | e | b | s | i | t | e | , |   | S | H | R | O |   | H | R | I | S |   | S | y | s | t | e | m |   | a | n | d |   | A | u | t | o | m | a | t | i | o | n |   | o | f |   | p | a | y | r | o | l | l |   | p | r | o | c | e | s | s | i | n | g | . |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | M | a | s | t | e | r | ' | s |   | D | e | g | r | e | e |   | | |   | F | r | i | e | n | d | s |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | F | r | i | e | n | d | s |   | U | n | i | v | e | r | s | i | t | y |   | | |   | T | o | p | e | k | a |   | C | h | a | m | b | e | r |   | o | f |   | C | o | m | m | e | r | c | e |   | - | A | m | b | a | s | s | a | d | o | r",,,474,1,0
../DATA/data/HR/34554248.pdf,34554248.pdf,Hr,6830,1,excel,"{""excel"": 2}",excel,"E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | A | S | H | F | O | R | D |   | U | N | I | V | E | R | S | I | T | Y |   | | |   | G | P | A | : |   | 3 | . | 9 |   | M | e | m | b | e | r |   | o | f |   | G | o | l | d | e | n |   | K | e | y |   | I | n | t | e | r | n | a | t | i | o | n | a | l |   | | |   | H | o | n | o | r | s |   | S | o | c | i | e | t | y | , |   | R | e | c | i | p | i | e | n | t |   | o | f |   | A | s | h | f | o | r | d |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | A | S | H | F | O | R | D |   | U | N | I | V | E | R | S | I | T | Y",,,202,1,0
../DATA/data/HR/34740556.pdf,34740556.pdf,Hr,5269,2,"aws, excel","{""aws"": 2, ""excel"": 2}","aws, excel",E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | ( | B | S | ) |   | | |   | U | N | I | V | E | R | S | I | T | Y |   | O | F |   | S | O | U | T | H | E | R | N |   | M | I | S | S | I | S | S | I | P | P | I |   | | |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | A | c | t | i | v | i | t | i | e | s | : |   | W | o | r | k | e | d |   | 4 | 0 | + |   | h | o | u | r | s |   | p | e | r |   | w | e | e | k |   | c | o | n | c | u | r | r | e | n | t | l | y |   | d | u | r | i | n | g |   | c | o | l | l | e | g | e |   | a | s |   | a |   | m | e | c | h | a | n | i | c |   | f | o | r |   | H | o | w | a | r | d |   | T | r | a | n | s | p | o | r | t | a | t | i | o | n | .,,,197,1,0
../DATA/data/HR/39081840.pdf,39081840.pdf,Hr,7354,3,"communication, excel, project management","{""communication"": 4, ""excel"": 3, ""project management"": 1}","communication, excel, project management","W | o | r | k | e | d |   | w | i | t | h |   | s | e | n | i | o | r | - | l | e | v | e | l |   | m | a | n | a | g | e | m | e | n | t |   | t | o |   | c | r | e | a | t | e |   | f | a | i | r |   | t | r | a | i | n | i | n | g |   | a | n | d |   | d | e | v | e | l | o | p | m | e | n | t |   | p | o | l | i | c | y | . |   | A | d | m | i | n | i | s | t | e | r | e | d |   | t | r | a | i | n | i | n | g |   | a | n | d |   | e | d | u | c | a | t | i | o | n | a | l |   | a | s | s | i | s | t | a | n | c | e |   | | |   | p | r | o | g | r | a | m |   | a | n | d |   | a | p | p | l | i | c | a | t | i | o | n | . |   | M | o | n | i | t | o | r |   | e | d | u | c | a | t | i | o | n | a | l |   | r | e | i | m | b | u | r | s | e | m | e | n | t |   | p | r | o | c | e | s | s | . |   | P | r | o | v | i | d | e | d |   | t | r | a | i | n | i | n | g |   | a | n | d |   | d | e | v | e | l | o | p | m | e | n | t |   | t | o |   | c | o | r | p | o | r | a | t | e |   | m | a | n | a | g | e | r | s | Â |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | G | e | o | r | g | e |   | M | a | s | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | c | o | u | r | s | e | w | o | r | k | : |   | T | e | a | m | w | o | r | k | , |   | I | n | t | r | o |   | t | o |   | H | R | , |   | A | d | v | a | n | c | e |   | H | R | , |   | a | n | d |   | H | o | n | o | r | s |   | S | e | m | i | n | a | r |   | i | n |   | L | e | a | d | e | r | s | h | i | p |   | | |   | A | s | s | o | c | i | a | t | e | s |   | o | f |   | A | r | t | s |   | a | n | d |   | S | c | i | e | n | c | e |   | D | e | g | r | e | e |   | | |   | L | o | r | d |   | F | a | i | r | f | a | x |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e",,,474,1,0
../DATA/data/HR/39650734.pdf,39650734.pdf,Hr,7081,2,"excel, communication","{""excel"": 5, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | T | H | E |   | U | N | I | V | E | R | S | I | T | Y |   | O | F |   | T | H | A | I |   | C | H | A | M | B | E | R |   | O | F |   | C | O | M | M | E | R | C | E |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | S | T | R | A | Y | E | R |   | U | N | I | V | E | R | S | I | T | Y,,,114,1,0
../DATA/data/HR/39970711.pdf,39970711.pdf,Hr,4846,2,"communication, project management","{""communication"": 1, ""project management"": 1}","communication, project management","e | d | u | c | a | t | i | o | n | , |   | m | a | n | a | g | i | n | g |   | s | t | a | f | f |   | s | c | h | e | d | u | l | i | n | g | , |   | a | n | d |   | c | o | o | r | d | i | n | a | t | i | n | g |   | a | n | d |   | d | o | c | u | m | e | n | t | i | n | g |   | t | r | e | a | t | m | e | n | t | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | ( | M | S | ) |   | | |   | K | e | l | l | e | r |   | G | r | a | d | u | a | t | e |   | s | c | h | o | o | l |   | o | f |   | M | a | n | a | g | e | m | e | n | t | , |   | D | e | v | r | y |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | ( | B | S | ) |   | | |   | F | r | a | n | k | l | i | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | c | o | n | c | u | r | r | e | n | t | l | y |   | d | u | r | i | n | g |   | c | o | l | l | e | g | e |   | a | s |   | a |   | M | e | d | i | c | a | l |   | A | s | s | i | s | t | a | n | t | / | P | h | l | e | b | o | t | o | m | i | s | t |   | a | n | d |   | B | i | l | l |   | P | a | y |   | S | u | p | p | o | r | t |   | A | s | s | o | c | i | a | t | e | . |   | O | f |   | N | o | t | e",,,330,1,0
../DATA/data/HR/41523474.pdf,41523474.pdf,Hr,5229,2,"excel, communication","{""excel"": 2, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | D | o | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | B | A |   | | |   | U | n | i | v | e | r | s | i | t | i | e | s |   | a | n | d |   | C | o | l | l | e | g | e | s |   | T | h | r | o | u | g | h |   | S | o | l | i | d,,,75,1,0
../DATA/data/HR/44476983.pdf,44476983.pdf,Hr,5875,3,"excel, aws, communication","{""excel"": 3, ""aws"": 2, ""communication"": 1}","excel, aws, communication",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | A | l | a | s | k | a |   | P | a | c | i | f | i | c |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s,,,69,1,0
../DATA/data/HR/46258701.pdf,46258701.pdf,Hr,4373,1,excel,"{""excel"": 2}",excel,A | A | - | E | E | O |   | s | p | r | e | a | d | s | h | e | e | t | . |   | ? |   | A | t | t | e | n | d | s |   | c | o | l | l | e | g | e |   | c | a | r | e | e | r |   | f | a | i | r | s |   | t | o |   | r | e | c | r | u | i | t |   | p | o | t | e | n | t | i | a | l |   | i | n | t | e | r | n | s |   | a | n | d |   | f | i | l | l |   | o | t | h | e | r |   | p | o | s | i | t | i | o | n | s |   | a | s |   | n | e | c | e | s | s | a | r | y | . |   | ? |   | I | n | i | t | i | a | t | e | s |   | a | n | d |   | l | e | a | d | s |   | B | e | s | t |   | | |   | I | n | t | e | r | n | s | h | i | p |   | p | r | o | g | r | a | m |   | R | e | c | r | u | i | t | e | r |   | L | e | a | d |   | f | o | r |   | c | o | l | l | e | g | e |   | s | t | u | d | e | n | t | s | . |   | ? |   | C | o | l | l | a | b | o | r | a | t | e | d |   | w | i | t | h |   | c | o | m | p | a | n | y |   | P | r | e | s | i | d | e | n | t |   | t | o |   | d | e | c | i | d | e |   | w | h | a | t |   | c | r | i | t | e | r | i | a |   | w | o | u | l | d |   | d | e | e | m |   | s | t | u | d | e | n | t |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | D | e | P | a | u | l |   | U | n | i | v | e | r | s | i | t | y,,,316,1,0
../DATA/data/HR/47470864.pdf,47470864.pdf,Hr,6229,2,"communication, excel","{""communication"": 1, ""excel"": 1}","communication, excel","A | s | s | i | s | t |   | w | i | t | h |   | n | e | c | e | s | s | a | r | y |   | e | d | u | c | a | t | i | o | n |   | a | n | d |   | m | a | t | e | r | i | a | l | s |   | t | o |   | m | a | n | a | g | e | r | s | / | e | m | p | l | o | y | e | e | s |   | i | n | c | l | u | d | i | n | g |   | w | o | r | k | s | h | o | p | s | , |   | m | a | n | u | a | l | s | , |   | e | m | p | l | o | y | e | e |   | h | a | n | d | b | o | o | k | s | , |   | a | n | d |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | S | T | R | A | Y | E | R |   | U | N | I | V | E | R | S | I | T | Y |   | | |   | A | s | s | o | c | i | a | t | e | s |   | D | e | g | r | e | e |   | | |   | P | R | I | N | C | E |   | G | E | O | R | G | E | ' | S |   | C | O | M | M | U | N | I | T | Y |   | C | O | L | L | E | G | E",,,210,1,0
../DATA/data/HR/49937469.pdf,49937469.pdf,Hr,6101,2,"excel, communication","{""excel"": 4, ""communication"": 1}","excel, communication",E | x | p | e | r | i | e | n | c | e |   | w | i | t | h |   | p | u | b | l | i | c |   | s | p | e | a | k | i | n | g |   | o | n |   | c | o | l | l | e | g | e |   | c | a | m | p | u | s | e | s |   | t | o |   | a | t | t | r | a | c | t |   | n | e | w |   | t | a | l | e | n | t | . |   | | |   | C | o | n | s | e | l | e | d |   | u | n | d | e | r | g | r | a | d | u | a | t | e | s |   | i | n |   | r | e | g | a | r | d |   | t | o |   | e | d | u | c | a | t | i | o | n | a | l |   | a | n | d |   | p | r | o | f | e | s | s | i | o | n | a | l |   | g | o | a | l | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | A | C | H | E | L | O | R |   | O | F |   | A | R | T | S |   | | |   | L | o | u | r | d | e | s |   | C | o | l | l | e | g | e |   | | |   | L | o | u | r | d | e | s |   | C | o | l | l | e | g | e,,,216,1,0
../DATA/data/HR/51769822.pdf,51769822.pdf,Hr,4808,3,"excel, communication, problem solving","{""excel"": 3, ""communication"": 2, ""problem solving"": 1}","excel, communication, problem solving",E | d | u | c | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | G | r | e | n | o | b | l | e,,,34,1,0
../DATA/data/HR/52979663.pdf,52979663.pdf,Hr,5725,1,problem solving,"{""problem solving"": 2}",problem solving,E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | P | u | r | d | u | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | P | u | r | d | u | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | N | e | w |   | Y | o | r | k |   | - |   | C | o | b | l | e | s | k | i | l | l,,,115,1,0
../DATA/data/HR/57667857.pdf,57667857.pdf,Hr,12407,2,"aws, excel","{""aws"": 5, ""excel"": 2}","aws, excel","I | n | t | e | r | v | i | e | w |   | j | o | b |   | a | p | p | l | i | c | a | n | t | s |   | t | o |   | o | b | t | a | i | n |   | i | n | f | o | r | m | a | t | i | o | n |   | o | n |   | w | o | r | k |   | h | i | s | t | o | r | y | , |   | t | r | a | i | n | i | n | g | , |   | e | d | u | c | a | t | i | o | n | , |   | o | r | j | o | b |   | s | k | i | l | l | s | . |   | | |   | I | n | t | e | r | v | i | e | w |   | j | o | b |   | a | p | p | l | i | c | a | n | t | s |   | t | o |   | o | b | t | a | i | n |   | i | n | f | o | r | m | a | t | i | o | n |   | o | n |   | w | o | r | k |   | h | i | s | t | o | r | y | , |   | t | r | a | i | n | i | n | g | , |   | e | d | u | c | a | t | i | o | n | , |   | o | r |   | j | o | b |   | s | k | i | l | l | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | s |   | | |   | D | a | l | l | a | s |   | B | a | p | t | i | s | t |   | U | n | i | v | e | r | s | i | t | y |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a",,,274,1,0
../DATA/data/HR/59962788.pdf,59962788.pdf,Hr,5558,5,"project management, communication, java, c++, sql","{""project management"": 4, ""communication"": 2, ""java"": 1, ""c++"": 1, ""sql"": 1}","project management, communication, java, c++, sql","E | d | u | c | a | t | i | o | n |   | | |   | M | B | A |   | | |   | G | P | A |   | | |   | Â |   | G | P | A |   | | |   | B | . | E |   | | |   | L | o | r | d |   | V | e | n | k | a | t | e | s | h | w | a | r | a | a |   | E | n | g | i | n | e | e | r | i | n | g |   | C | o | l | l | e | g | e |   | | |   | P | r | e | s | e | n | t | e | d |   | a |   | w | o | r | k | i | n | g |   | p | a | p | e | r |   | o | n |   | "" | I | n | d | u | s | t | r | i | a | l |   | R | e | l | a | t | i | o | n | s |   | i | n |   | c | o | c | a |   | c | o | l | a | "" |   | i | n |   | V | e | l | s |   | U | n | i | v | e | r | s | i | t | y | . |   | | |   | f | o | r |   | a | r | r | a | n | g | i | n | g |   | q | u | a | r | t | e | r | l | y |   | C | o | n | f | e | r | e | n | c | e | s |   | & |   | a | l | u | m | n | i |   | m | e | e | t | i | n | g | s |   | W | o | n |   | t | h | e |   | c | o | l | l | e | g | e |   | l | e | v | e | l |   | e | v | e | n | t |   | i | n |   | T | e | n | n | i | k | o | i | t |   | a | n | d |   | a | c | t | e | d |   | a | s |   | a |   | C | a | p | t | a | i | n |   | o | f |   | t | h | e |   | t | e | a | m | .",,,297,1,0
../DATA/data/HR/72231872.pdf,72231872.pdf,Hr,8894,3,"excel, communication, aws","{""excel"": 3, ""communication"": 2, ""aws"": 1}","excel, communication, aws",E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r | s |   | o | f |   | S | c | i | e | n | c | e |   | | |   | N | e | w |   | E | n | g | l | a | n | d |   | C | o | l | l | e | g | e |   | o | f |   | B | u | s | i | n | e | s | s |   | a | n | d |   | F | i | n | a | n | c | e |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | | |   | N | e | w |   | E | n | g | l | a | n | d |   | C | o | l | l | e | g | e |   | o | f |   | B | u | s | i | n | e | s | s |   | a | n | d |   | F | i | n | a | n | c | e,,,135,1,0
../DATA/data/HR/73077810.pdf,73077810.pdf,Hr,5022,0,,{},,E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r | s |   | o | f |   | A | d | m | i | n | i | s | t | r | a | t | i | v | e |   | S | c | i | e | n | c | e |   | | |   | F | a | i | r | l | e | i | g | h |   | D | i | c | k | i | n | s | o | n |   | U | n | i | v | e | r | s | i | t | y,,,78,1,0
../DATA/data/HR/80162314.pdf,80162314.pdf,Hr,5329,2,"communication, project management","{""communication"": 1, ""project management"": 1}","communication, project management",E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | A | r | t |   | | |   | C | o | n | c | o | r | d | i | a |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | C | o | l | o | m | b | o,,,91,1,0
